Id,SSN,Age,Salary,COVID Test Result,Pre-Existing Conditions,Recovery Time
0572,072-06-0284,55.0,"$43,000",yes,high blood pressure,6 weeks
0268,051-32-0524,50.0,"$74,000",yes,diabetes,4 weeks
0115,487-47-2580,47.0,"$49,000",no,diabetes,N/A
0930,210-32-2518,33.0,"$88,000",yes,none,3 weeks
0543,255-82-8813,46.0,"$54,000",yes,diabetes,3 weeks
0220,072-27-7750,19.0,"$97,000",no,none,N/A
0827,447-70-5680,25.0,"$90,000",yes,none,7 weeks
0595,708-53-2241,40.0,"$81,000",yes,diabetes,6 weeks
0215,516-01-4385,32.0,"$79,000",no,none,N/A
0270,238-54-3627,46.0,"$85,000",yes,high blood pressure,7 weeks
0443,222-84-6082,51.0,"$103,000",yes,asthma,5 weeks
0962,456-74-7754,27.0,"$59,000",yes,none,4 weeks
0762,704-64-4424,52.0,"$93,000",no,high blood pressure,N/A
0365,332-51-0700,38.0,"$78,000",no,asthma,N/A
0056,171-60-7128,56.0,"$78,000",no,asthma,N/A
0821,663-42-0366,43.0,"$53,000",no,diabetes,N/A
0570,225-82-2430,52.0,"$69,000",yes,none,2 weeks
0950,344-00-0315,55.0,"$65,000",yes,none,4 weeks
0192,174-61-3154,41.0,"$93,000",yes,high blood pressure,7 weeks
0836,535-22-3350,21.0,"$82,000",yes,none,4 weeks
0006,348-61-8221,44.0,"$51,000",no,high blood pressure,N/A
0689,273-52-7642,45.0,"$60,000",yes,diabetes,7 weeks
0556,401-51-7504,47.0,"$68,000",yes,asthma,6 weeks
0850,680-20-8411,25.0,"$67,000",no,high blood pressure,N/A
0480,842-51-2582,19.0,"$73,000",no,asthma,N/A
0503,483-58-5843,34.0,"$59,000",no,none,N/A
0269,510-54-5643,30.0,"$88,000",yes,none,6 weeks
0811,555-71-3521,27.0,"$99,000",no,none,N/A
0414,841-83-4672,49.0,"$96,000",yes,asthma,6 weeks
0144,886-33-7680,42.0,"$84,000",yes,none,4 weeks
0600,502-87-2650,46.0,"$61,000",yes,high blood pressure,5 weeks
0613,171-31-6410,26.0,,no,asthma,N/A
0633,310-26-3244,34.0,"$87,000",no,asthma,N/A
0967,326-71-6638,30.0,"$99,000",no,none,N/A
0415,316-02-2640,43.0,"$72,000",yes,diabetes,5 weeks
0674,704-78-4377,42.0,"$62,000",no,high blood pressure,N/A
0691,032-76-6247,55.0,"$60,000",yes,asthma,3 weeks
0996,305-53-7285,55.0,"$93,000",yes,high blood pressure,3 weeks
0203,221-88-5654,44.0,"$102,000",yes,asthma,4 weeks
0467,541-07-4861,57.0,"$96,000",yes,high blood pressure,5 weeks
0077,355-00-2034,48.0,"$81,000",no,diabetes,N/A
0879,133-27-3117,54.0,"$100,000",yes,high blood pressure,6 weeks
0486,427-21-1231,27.0,"$56,000",yes,asthma,5 weeks
0130,454-76-1686,33.0,"$43,000",no,none,N/A
0514,808-63-7808,48.0,"$66,000",yes,none,3 weeks
0314,301-03-2702,21.0,"$95,000",yes,none,6 weeks
0711,460-23-6083,45.0,"$56,000",yes,diabetes,6 weeks
0067,325-37-4486,32.0,"$43,000",no,none,N/A
0955,631-17-7552,40.0,"$42,000",no,diabetes,N/A
0953,470-02-1584,42.0,"$76,000",yes,asthma,3 weeks
0282,088-57-2073,39.0,"$63,000",yes,none,2 weeks
0123,685-81-2865,58.0,"$83,000",no,high blood pressure,N/A
0219,427-40-8777,55.0,"$66,000",no,asthma,N/A
0946,356-13-0503,30.0,"$60,000",yes,none,2 weeks
0774,140-86-7463,28.0,"$94,000",yes,none,4 weeks
0001,483-27-2223,33.0,"$78,000",no,none,N/A
0337,414-42-7800,37.0,"$42,000",no,none,N/A
0621,804-71-6028,18.0,"$70,000",yes,none,5 weeks
0538,156-36-4610,36.0,"$92,000",no,none,N/A
0926,658-78-4147,,"$62,000",yes,asthma,6 weeks
0062,621-42-4417,31.0,"$89,000",no,none,N/A
0198,171-43-2266,55.0,"$55,000",yes,asthma,3 weeks
0734,027-18-6280,25.0,"$44,000",yes,none,7 weeks
0524,742-06-2265,25.0,"$82,000",yes,diabetes,5 weeks
0129,255-68-4373,58.0,"$85,000",no,asthma,N/A
0074,814-83-1465,27.0,"$57,000",no,none,N/A
0851,605-55-4151,46.0,"$49,000",yes,diabetes,6 weeks
0842,658-45-1828,52.0,"$81,000",yes,high blood pressure,7 weeks
0175,802-55-6072,33.0,,no,none,N/A
0501,458-33-6522,54.0,"$44,000",yes,asthma,5 weeks
0301,427-28-0348,47.0,"$88,000",yes,diabetes,4 weeks
,852-15-3486,27.0,"$47,000",yes,diabetes,4 weeks
0668,352-63-7586,47.0,"$46,000",yes,high blood pressure,5 weeks
0995,761-55-4860,21.0,"$90,000",yes,high blood pressure,5 weeks
0606,551-00-3085,53.0,"$101,000",yes,none,4 weeks
0348,656-08-7076,41.0,"$57,000",yes,,7 weeks
0293,351-55-8022,29.0,"$45,000",yes,asthma,5 weeks
0649,323-74-2230,20.0,"$73,000",no,none,N/A
0483,327-72-0044,29.0,"$92,000",no,none,N/A
0474,312-14-6487,44.0,"$73,000",yes,asthma,6 weeks
0938,538-37-1822,18.0,"$43,000",no,none,N/A
,351-04-3566,55.0,"$60,000",yes,asthma,7 weeks
0669,135-43-2203,26.0,"$92,000",yes,none,6 weeks
0593,574-15-6811,35.0,"$99,000",no,none,N/A
0708,772-77-7200,41.0,"$76,000",yes,asthma,6 weeks
0597,602-40-6373,48.0,"$53,000",yes,diabetes,3 weeks
0982,731-42-7117,20.0,"$42,000",yes,none,3 weeks
0958,606-11-6765,31.0,"$90,000",no,none,N/A
0083,551-62-4312,21.0,"$55,000",yes,none,2 weeks
0431,318-57-6877,35.0,"$78,000",no,asthma,N/A
0259,207-84-0707,55.0,"$91,000",no,none,N/A
0894,207-67-1587,27.0,"$60,000",no,none,N/A
0472,280-54-6740,39.0,"$103,000",yes,none,3 weeks
0806,827-17-1728,43.0,"$85,000",yes,asthma,6 weeks
0159,043-80-8507,26.0,"$79,000",no,none,N/A
0128,857-05-0460,23.0,"$44,000",yes,none,3 weeks
0035,451-07-3023,53.0,"$71,000",no,asthma,N/A
0769,184-24-8561,48.0,"$52,000",yes,asthma,7 weeks
0231,040-28-5560,50.0,"$51,000",yes,asthma,5 weeks
0111,383-47-3460,54.0,"$75,000",yes,high blood pressure,5 weeks
0026,606-48-4213,39.0,"$49,000",yes,diabetes,7 weeks
0815,180-32-6105,42.0,"$76,000",yes,high blood pressure,3 weeks
0662,645-78-5330,20.0,"$53,000",no,none,N/A
0724,472-87-5853,52.0,"$99,000",yes,asthma,5 weeks
0832,242-54-2423,36.0,"$59,000",no,high blood pressure,N/A
0709,862-53-0724,51.0,"$102,000",yes,asthma,6 weeks
0598,003-60-6802,23.0,"$103,000",yes,none,5 weeks
0272,603-57-1617,45.0,"$99,000",yes,asthma,7 weeks
0017,675-74-3054,24.0,"$88,000",yes,high blood pressure,7 weeks
0904,013-47-7334,44.0,"$85,000",yes,diabetes,7 weeks
0818,715-11-3647,41.0,"$86,000",yes,high blood pressure,5 weeks
0680,183-87-6480,48.0,"$43,000",yes,high blood pressure,6 weeks
0873,062-48-1322,45.0,"$46,000",yes,high blood pressure,7 weeks
0200,276-50-8165,49.0,"$86,000",yes,,4 weeks
0120,517-83-4556,41.0,"$80,000",yes,high blood pressure,7 weeks
0564,450-54-3511,26.0,"$60,000",no,none,N/A
0536,,36.0,"$71,000",yes,asthma,7 weeks
0960,410-36-7050,49.0,"$79,000",yes,diabetes,7 weeks
0205,661-81-4130,32.0,"$71,000",yes,none,3 weeks
0628,571-60-1402,39.0,"$87,000",yes,diabetes,7 weeks
0117,853-74-3361,25.0,"$44,000",no,none,N/A
0085,207-32-6375,42.0,"$97,000",yes,diabetes,3 weeks
0106,764-77-7435,37.0,"$42,000",no,none,N/A
0576,181-50-3858,46.0,"$59,000",no,diabetes,N/A
0193,602-62-8483,44.0,"$85,000",yes,none,4 weeks
0826,133-82-6137,22.0,,no,none,N/A
0608,237-77-2815,34.0,"$76,000",no,diabetes,N/A
0149,761-78-5304,41.0,"$68,000",no,high blood pressure,N/A
0663,858-63-4701,25.0,"$43,000",no,high blood pressure,N/A
0792,842-43-1886,25.0,"$88,000",yes,asthma,6 weeks
0552,048-12-6330,39.0,"$69,000",yes,none,6 weeks
0985,741-00-1712,33.0,"$82,000",yes,none,3 weeks
0156,342-10-6840,19.0,"$76,000",no,none,N/A
0244,114-24-5630,55.0,"$68,000",no,diabetes,N/A
0049,121-32-0048,21.0,"$54,000",yes,none,2 weeks
0742,443-78-5623,22.0,"$88,000",yes,none,4 weeks
0176,377-25-7653,23.0,"$74,000",yes,none,3 weeks
0541,351-23-3060,39.0,"$98,000",yes,high blood pressure,3 weeks
0014,048-44-4816,51.0,"$78,000",yes,asthma,5 weeks
0509,808-35-5721,44.0,"$78,000",yes,diabetes,6 weeks
0562,071-14-2887,34.0,"$93,000",no,none,N/A
0626,168-48-8403,53.0,"$103,000",yes,diabetes,7 weeks
0321,212-80-8003,42.0,"$71,000",yes,asthma,6 weeks
0338,284-25-5327,42.0,"$83,000",yes,diabetes,6 weeks
0327,655-51-1144,32.0,"$96,000",no,asthma,N/A
0843,864-26-8546,52.0,"$83,000",yes,high blood pressure,5 weeks
0488,077-47-4361,23.0,"$42,000",no,none,N/A
0442,222-48-1185,57.0,"$76,000",yes,high blood pressure,7 weeks
0374,043-03-7218,23.0,"$98,000",yes,none,4 weeks
0165,212-38-0385,22.0,"$81,000",yes,asthma,3 weeks
0101,867-88-5361,32.0,"$76,000",yes,none,4 weeks
0508,064-15-2382,50.0,"$102,000",yes,high blood pressure,4 weeks
0318,866-25-4120,55.0,"$55,000",yes,high blood pressure,6 weeks
0466,256-14-1105,41.0,"$91,000",yes,high blood pressure,6 weeks
0434,145-67-3260,49.0,"$43,000",yes,none,4 weeks
0479,462-12-1888,43.0,"$69,000",no,asthma,N/A
0676,404-67-5658,36.0,"$99,000",no,none,N/A
0087,784-55-8715,27.0,"$52,000",yes,none,4 weeks
0184,724-26-0325,37.0,"$66,000",yes,none,2 weeks
0720,252-54-2063,53.0,"$65,000",no,diabetes,N/A
0073,282-71-0155,51.0,"$51,000",yes,high blood pressure,4 weeks
0770,751-23-7524,49.0,"$47,000",yes,high blood pressure,7 weeks
0919,662-36-4065,26.0,"$48,000",no,none,N/A
0199,821-12-5131,35.0,"$42,000",no,none,N/A
0549,414-56-3662,28.0,"$88,000",no,none,N/A
0427,132-82-7145,56.0,"$74,000",yes,diabetes,5 weeks
0008,728-52-7225,48.0,"$43,000",yes,asthma,5 weeks
0892,032-88-8683,28.0,"$54,000",no,none,N/A
0464,147-26-4676,30.0,"$58,000",yes,none,4 weeks
0235,888-88-6844,32.0,"$102,000",no,none,N/A
0869,060-41-0074,36.0,"$60,000",no,none,N/A
0297,137-30-2766,30.0,"$72,000",no,none,N/A
0046,576-85-1646,45.0,"$93,000",yes,asthma,6 weeks
0181,714-28-1260,31.0,"$96,000",yes,asthma,5 weeks
0596,123-33-8042,27.0,"$93,000",yes,diabetes,6 weeks
0091,811-30-2274,24.0,"$64,000",yes,asthma,4 weeks
0944,010-40-6184,41.0,"$58,000",yes,high blood pressure,7 weeks
0352,544-20-8805,30.0,"$70,000",no,none,N/A
0267,262-67-4107,47.0,"$57,000",yes,diabetes,4 weeks
0618,773-18-6408,37.0,"$66,000",no,diabetes,N/A
0094,243-53-3261,51.0,"$81,000",yes,asthma,7 weeks
0651,523-24-4021,19.0,"$67,000",no,none,N/A
0542,670-88-3578,49.0,"$94,000",yes,asthma,7 weeks
0485,270-10-7874,33.0,"$92,000",no,none,N/A
0103,465-31-7525,48.0,"$45,000",no,high blood pressure,N/A
0317,678-06-2370,54.0,"$102,000",no,diabetes,N/A
0664,631-01-3224,36.0,"$99,000",yes,high blood pressure,4 weeks
0568,044-18-2763,44.0,"$49,000",no,diabetes,N/A
0355,383-42-1400,32.0,"$78,000",yes,none,6 weeks
0935,206-34-4075,29.0,"$88,000",no,none,N/A
0096,307-23-0681,40.0,"$43,000",no,high blood pressure,N/A
0521,613-43-5142,56.0,"$91,000",no,high blood pressure,N/A
0435,374-51-5828,35.0,"$45,000",no,none,N/A
0540,732-14-8100,51.0,"$102,000",no,high blood pressure,N/A
0099,223-23-6730,25.0,"$103,000",no,none,N/A
0582,870-33-2658,51.0,"$72,000",no,diabetes,N/A
0024,308-67-3803,51.0,"$48,000",yes,high blood pressure,6 weeks
0787,757-86-4435,49.0,"$101,000",yes,diabetes,6 weeks
0660,120-64-6841,51.0,"$43,000",yes,diabetes,3 weeks
0157,845-56-8256,21.0,"$46,000",yes,none,5 weeks
0097,286-26-2525,22.0,"$55,000",yes,none,6 weeks
0601,217-14-8154,50.0,"$55,000",yes,asthma,3 weeks
0080,026-61-0402,37.0,"$57,000",no,none,N/A
0686,884-80-0557,25.0,"$53,000",yes,none,2 weeks
0614,513-40-6511,41.0,"$78,000",yes,asthma,6 weeks
0529,751-45-1671,41.0,"$53,000",yes,diabetes,5 weeks
0683,228-55-3611,35.0,"$59,000",yes,none,2 weeks
0983,300-46-6317,19.0,"$68,000",no,none,N/A
0300,166-22-5206,56.0,"$89,000",yes,none,6 weeks
0871,617-78-7700,20.0,"$96,000",no,none,N/A
0453,470-84-4677,30.0,"$83,000",yes,none,3 weeks
0997,380-50-5157,55.0,"$62,000",yes,diabetes,6 weeks
0925,651-74-2206,23.0,"$96,000",yes,diabetes,4 weeks
0553,148-48-5353,19.0,"$44,000",no,high blood pressure,N/A
0048,255-14-4206,23.0,"$94,000",no,none,N/A
0565,781-32-2074,32.0,"$50,000",no,high blood pressure,N/A
0954,166-76-7558,49.0,"$57,000",yes,asthma,7 weeks
0548,284-10-7066,23.0,"$47,000",no,none,N/A
0172,077-03-7704,38.0,"$91,000",yes,high blood pressure,7 weeks
0429,540-55-0387,55.0,"$53,000",no,asthma,N/A
0899,478-56-8288,40.0,"$86,000",yes,high blood pressure,6 weeks
0294,484-02-0667,26.0,"$50,000",no,none,N/A
0273,271-21-6703,56.0,"$102,000",yes,none,3 weeks
0949,565-26-1854,34.0,"$70,000",yes,none,7 weeks
0823,206-74-7782,39.0,"$72,000",yes,none,2 weeks
0729,340-85-5038,58.0,"$100,000",yes,diabetes,7 weeks
0690,020-12-7335,37.0,"$95,000",yes,none,4 weeks
0991,535-61-2554,29.0,"$61,000",yes,diabetes,6 weeks
0516,777-57-5070,28.0,"$43,000",no,none,N/A
0737,717-25-3224,24.0,"$48,000",yes,none,6 weeks
0307,745-62-8713,35.0,"$86,000",no,none,N/A
0667,553-58-8503,,"$43,000",yes,high blood pressure,5 weeks
0342,625-58-8231,58.0,"$64,000",yes,none,4 weeks
0399,618-24-0043,56.0,"$103,000",yes,diabetes,7 weeks
0907,176-46-5578,45.0,"$78,000",no,high blood pressure,N/A
0299,748-82-3177,29.0,"$64,000",no,diabetes,N/A
0239,362-42-3836,53.0,"$93,000",yes,diabetes,7 weeks
0636,283-67-8070,20.0,"$86,000",yes,none,2 weeks
0840,053-05-6544,20.0,"$74,000",no,none,N/A
0743,741-68-2388,20.0,"$55,000",yes,none,2 weeks
0462,285-67-8764,34.0,"$85,000",no,asthma,N/A
0010,286-72-6737,19.0,"$70,000",yes,none,7 weeks
0830,173-03-1400,,"$93,000",yes,none,2 weeks
0404,088-17-4158,51.0,"$102,000",yes,diabetes,6 weeks
0487,635-50-8264,50.0,"$61,000",yes,none,2 weeks
,386-84-1387,51.0,"$77,000",no,diabetes,N/A
0382,181-34-5466,20.0,"$69,000",no,diabetes,N/A
0890,636-25-4557,52.0,"$65,000",no,diabetes,N/A
0476,834-75-3355,27.0,"$86,000",yes,none,2 weeks
0349,525-01-4245,54.0,"$96,000",yes,diabetes,3 weeks
0051,242-38-0338,33.0,"$66,000",no,none,N/A
0824,425-28-2047,30.0,"$84,000",no,diabetes,N/A
0187,640-71-7850,40.0,"$75,000",no,asthma,N/A
0038,050-44-2011,18.0,"$74,000",yes,asthma,6 weeks
0694,607-57-4510,55.0,"$53,000",yes,high blood pressure,5 weeks
0497,840-23-7385,27.0,"$96,000",no,none,N/A
0386,253-83-0681,,"$59,000",yes,asthma,4 weeks
0258,822-33-0276,57.0,"$103,000",yes,diabetes,4 weeks
0861,615-27-3587,40.0,"$80,000",yes,diabetes,7 weeks
0121,508-54-3655,27.0,"$60,000",,none,3 weeks
0876,528-66-2784,35.0,"$82,000",no,none,N/A
0697,773-05-5386,28.0,"$54,000",yes,none,2 weeks
0695,103-44-2863,47.0,"$94,000",no,none,N/A
0455,,51.0,"$56,000",yes,diabetes,3 weeks
0921,887-58-6180,47.0,"$94,000",yes,none,5 weeks
0794,512-82-1205,34.0,"$45,000",no,none,N/A
0761,310-01-7285,18.0,"$82,000",no,none,N/A
0923,748-74-8026,50.0,"$91,000",yes,none,4 weeks
0714,653-85-0866,32.0,"$84,000",yes,diabetes,6 weeks
0693,531-16-6723,18.0,"$98,000",no,none,N/A
0929,745-67-4434,38.0,"$51,000",yes,none,7 weeks
0050,356-76-6650,27.0,"$74,000",no,diabetes,N/A
0563,516-37-8427,39.0,"$71,000",no,none,N/A
0154,247-71-1463,49.0,"$57,000",yes,diabetes,4 weeks
0783,288-36-8837,32.0,"$103,000",no,none,N/A
0825,172-73-2287,38.0,"$43,000",yes,none,4 weeks
0622,318-10-6754,,,yes,none,6 weeks
0179,224-34-3248,47.0,"$90,000",yes,asthma,6 weeks
0809,820-85-7110,19.0,"$47,000",no,none,N/A
0589,732-20-0351,28.0,"$86,000",no,asthma,N/A
0615,624-65-4213,20.0,"$56,000",no,high blood pressure,N/A
0023,333-67-1287,32.0,"$89,000",no,asthma,N/A
0684,600-87-1516,54.0,"$68,000",yes,diabetes,6 weeks
0146,862-41-4132,47.0,"$55,000",yes,none,2 weeks
0329,463-77-1267,56.0,"$54,000",yes,diabetes,7 weeks
0303,423-55-6151,33.0,"$46,000",no,diabetes,N/A
0580,724-26-5403,57.0,"$62,000",yes,diabetes,3 weeks
0933,814-16-4012,20.0,"$61,000",yes,none,4 weeks
0805,436-88-8500,23.0,"$47,000",no,diabetes,N/A
0340,528-68-6141,49.0,"$55,000",yes,asthma,7 weeks
0246,214-20-5528,58.0,"$75,000",yes,diabetes,7 weeks
0922,523-11-0635,45.0,"$42,000",no,high blood pressure,N/A
0696,026-45-3435,51.0,"$86,000",no,diabetes,N/A
0167,844-26-1516,47.0,"$67,000",no,none,N/A
0402,867-58-8764,46.0,"$45,000",no,diabetes,N/A
0586,467-57-3200,25.0,"$61,000",yes,none,4 weeks
0451,172-43-4016,48.0,"$64,000",no,diabetes,N/A
0027,357-16-3223,42.0,"$86,000",yes,diabetes,6 weeks
0688,322-23-6407,56.0,"$49,000",no,high blood pressure,N/A
0160,180-86-2875,50.0,"$100,000",yes,none,3 weeks
0979,307-32-6317,35.0,"$91,000",yes,none,3 weeks
0575,611-21-2502,51.0,"$58,000",yes,asthma,5 weeks
0513,104-68-3700,42.0,"$99,000",no,none,N/A
0438,068-13-8487,20.0,"$82,000",no,none,N/A
0862,257-14-3364,52.0,"$63,000",yes,high blood pressure,7 weeks
0581,128-86-7152,34.0,"$93,000",yes,none,7 weeks
0941,704-71-3627,25.0,"$61,000",yes,none,4 weeks
0682,642-37-5762,42.0,"$43,000",no,high blood pressure,N/A
0661,423-68-4768,52.0,"$54,000",yes,high blood pressure,6 weeks
0547,284-08-7863,21.0,"$44,000",yes,none,2 weeks
0025,840-84-5646,32.0,"$97,000",yes,none,2 weeks
0216,784-86-3686,29.0,"$59,000",no,none,N/A
0990,866-25-8384,26.0,"$65,000",yes,none,7 weeks
0728,881-45-5226,33.0,"$67,000",yes,none,5 weeks
0896,640-35-4260,38.0,"$73,000",no,high blood pressure,N/A
0248,508-36-5785,55.0,"$62,000",yes,asthma,5 weeks
0407,006-88-3676,55.0,"$53,000",yes,high blood pressure,5 weeks
0993,066-51-4430,26.0,"$97,000",yes,none,7 weeks
0587,378-23-8432,21.0,"$68,000",yes,asthma,6 weeks
0475,830-42-7167,28.0,"$62,000",no,none,N/A
0378,783-20-1283,45.0,"$83,000",yes,diabetes,5 weeks
0891,185-88-2503,40.0,"$63,000",yes,none,7 weeks
0086,818-72-2217,19.0,"$78,000",yes,none,2 weeks
0901,014-14-2417,49.0,"$71,000",no,asthma,N/A
0082,611-42-6812,51.0,"$90,000",yes,high blood pressure,7 weeks
0072,366-31-7381,57.0,"$72,000",yes,high blood pressure,5 weeks
0081,065-10-5850,28.0,"$47,000",no,high blood pressure,N/A
0222,271-40-6000,50.0,"$69,000",yes,diabetes,3 weeks
0333,603-85-7202,25.0,"$74,000",yes,high blood pressure,7 weeks
0468,346-48-0116,23.0,"$84,000",yes,none,4 weeks
0803,581-60-7010,55.0,"$63,000",yes,high blood pressure,7 weeks
0343,712-72-8455,50.0,"$49,000",yes,high blood pressure,7 weeks
0981,661-36-4546,29.0,"$75,000",yes,none,4 weeks
0906,643-75-3177,39.0,"$95,000",no,high blood pressure,N/A
0206,,39.0,"$93,000",no,none,N/A
0698,825-05-8032,44.0,"$63,000",yes,diabetes,7 weeks
0058,664-05-2411,50.0,"$102,000",yes,diabetes,6 weeks
0527,610-04-8115,39.0,"$83,000",yes,none,2 weeks
0233,252-81-7007,44.0,"$54,000",yes,high blood pressure,5 weeks
0945,625-58-6513,34.0,"$62,000",no,diabetes,N/A
0578,250-11-7267,37.0,"$47,000",no,none,N/A
0277,615-82-0147,33.0,"$63,000",yes,none,7 weeks
0820,272-68-2573,43.0,"$101,000",yes,asthma,6 weeks
0107,430-22-3641,22.0,"$103,000",yes,diabetes,3 weeks
0577,774-55-7567,26.0,"$44,000",yes,none,6 weeks
0285,271-18-2413,55.0,"$75,000",yes,high blood pressure,4 weeks
0849,673-16-8785,29.0,"$69,000",yes,none,2 weeks
0746,064-58-4005,53.0,"$62,000",no,high blood pressure,N/A
0326,471-15-2284,38.0,"$43,000",yes,none,6 weeks
0956,084-54-4530,23.0,"$52,000",no,none,N/A
0624,408-66-3043,39.0,"$49,000",no,none,N/A
0522,781-27-6031,56.0,"$50,000",yes,asthma,6 weeks
0147,707-84-2128,50.0,"$102,000",yes,high blood pressure,5 weeks
0759,022-52-7551,18.0,"$60,000",no,none,N/A
0225,268-68-8783,45.0,"$45,000",yes,asthma,3 weeks
0760,762-51-5068,54.0,"$61,000",yes,high blood pressure,7 weeks
0716,760-28-0057,47.0,"$57,000",yes,diabetes,
0484,641-02-2407,48.0,,yes,high blood pressure,5 weeks
0607,045-37-3364,45.0,"$88,000",yes,asthma,5 weeks
0276,834-25-7815,52.0,"$83,000",yes,asthma,7 weeks
0969,725-65-5081,39.0,"$69,000",no,high blood pressure,N/A
0940,448-55-4131,43.0,"$58,000",yes,high blood pressure,6 weeks
0168,745-71-2712,54.0,"$82,000",yes,high blood pressure,5 weeks
0437,518-85-0487,23.0,"$52,000",yes,none,2 weeks
0214,152-83-3055,41.0,"$89,000",yes,diabetes,5 weeks
,058-70-3832,50.0,"$101,000",yes,high blood pressure,7 weeks
0408,836-52-5284,18.0,"$47,000",no,asthma,N/A
0659,025-24-4565,31.0,"$56,000",no,none,N/A
0889,143-52-0681,36.0,"$76,000",no,none,N/A
0773,545-88-5316,38.0,"$69,000",yes,high blood pressure,6 weeks
0419,805-85-2675,49.0,"$97,000",yes,high blood pressure,6 weeks
0384,876-05-3217,33.0,"$79,000",no,none,N/A
0444,836-10-8360,18.0,"$53,000",yes,asthma,6 weeks
0835,756-67-4075,53.0,"$94,000",no,none,N/A
0756,564-07-1020,33.0,"$70,000",no,none,N/A
0525,747-65-0640,39.0,"$72,000",yes,none,2 weeks
0223,002-02-0283,,"$58,000",yes,none,6 weeks
0639,070-02-5884,18.0,"$90,000",yes,asthma,5 weeks
0380,587-07-7228,44.0,"$43,000",yes,asthma,5 weeks
0367,816-15-2686,43.0,"$85,000",yes,asthma,6 weeks
0819,356-51-1867,42.0,"$95,000",yes,high blood pressure,7 weeks
0381,321-05-2628,26.0,"$67,000",no,none,N/A
0965,314-24-7427,55.0,"$85,000",yes,diabetes,3 weeks
0377,064-21-0565,48.0,"$100,000",yes,asthma,6 weeks
0174,205-05-8461,43.0,"$87,000",yes,asthma,6 weeks
0313,345-02-8738,47.0,"$82,000",yes,high blood pressure,6 weeks
0957,,47.0,"$50,000",yes,high blood pressure,5 weeks
0557,720-31-5864,43.0,"$73,000",yes,diabetes,6 weeks
0042,077-51-1611,19.0,"$92,000",no,diabetes,N/A
0281,061-87-1824,29.0,"$102,000",yes,asthma,4 weeks
0359,254-07-1080,33.0,"$90,000",no,none,N/A
0895,147-68-4551,45.0,"$74,000",yes,high blood pressure,5 weeks
0237,574-48-1713,34.0,"$48,000",yes,high blood pressure,7 weeks
0131,377-86-6032,50.0,"$81,000",no,high blood pressure,N/A
0591,254-33-8530,32.0,"$59,000",yes,none,4 weeks
0943,573-51-2330,22.0,"$86,000",yes,none,2 weeks
0454,574-48-6323,44.0,"$53,000",yes,diabetes,7 weeks
0999,548-85-0033,54.0,"$101,000",yes,diabetes,6 weeks
0888,600-05-0435,38.0,"$77,000",no,diabetes,N/A
0461,452-75-6672,18.0,"$48,000",yes,high blood pressure,6 weeks
0939,372-62-7057,25.0,"$61,000",yes,none,7 weeks
0245,037-18-8368,33.0,"$56,000",no,none,N/A
0191,235-38-3178,42.0,"$84,000",no,high blood pressure,N/A
0625,762-12-2851,48.0,"$93,000",yes,asthma,5 weeks
0865,174-62-3018,38.0,"$65,000",yes,none,2 weeks
0370,566-02-4018,21.0,"$65,000",no,diabetes,N/A
0116,637-84-7637,55.0,"$66,000",yes,asthma,6 weeks
0108,342-75-1252,50.0,"$97,000",yes,asthma,6 weeks
0482,535-66-0443,31.0,"$46,000",no,none,N/A
0452,040-13-1502,56.0,"$75,000",yes,asthma,5 weeks
0109,628-54-7330,38.0,"$80,000",no,none,N/A
0477,344-17-7520,18.0,"$69,000",no,high blood pressure,N/A
0224,741-61-8537,32.0,"$52,000",no,none,N/A
0604,416-81-2113,,"$92,000",no,none,N/A
0182,550-73-4040,20.0,"$44,000",no,none,N/A
0034,845-33-1781,33.0,"$62,000",yes,diabetes,7 weeks
0703,415-57-6521,28.0,"$69,000",no,none,N/A
0687,200-70-4261,33.0,"$74,000",no,diabetes,N/A
0799,020-77-6543,19.0,"$92,000",yes,none,3 weeks
0558,832-52-6077,44.0,"$82,000",yes,diabetes,3 weeks
0019,273-17-0574,28.0,"$88,000",yes,none,3 weeks
0948,087-21-3834,50.0,"$74,000",no,high blood pressure,N/A
0185,241-83-2161,39.0,"$50,000",no,none,N/A
0030,653-04-8072,38.0,"$59,000",yes,diabetes,7 weeks
0833,363-43-7755,42.0,"$59,000",no,high blood pressure,N/A
0127,881-76-1344,52.0,"$66,000",no,asthma,N/A
0675,226-14-2212,39.0,"$92,000",yes,none,5 weeks
0417,001-18-5753,37.0,"$46,000",no,none,N/A
0801,658-88-0275,51.0,"$81,000",yes,diabetes,3 weeks
0875,664-07-8080,53.0,"$69,000",yes,high blood pressure,7 weeks
0970,364-16-8605,22.0,"$47,000",yes,none,5 weeks
0286,338-88-3337,35.0,"$78,000",no,high blood pressure,N/A
0320,721-50-3574,31.0,"$100,000",no,none,N/A
0620,610-31-8332,46.0,"$84,000",yes,asthma,7 weeks
0847,741-57-2457,19.0,"$90,000",no,none,N/A
0517,854-40-4134,21.0,"$79,000",no,asthma,N/A
0710,211-45-1452,18.0,"$68,000",no,none,N/A
0817,283-50-0134,37.0,"$78,000",no,high blood pressure,N/A
0385,242-45-0178,43.0,"$78,000",yes,none,2 weeks
0446,138-30-4183,43.0,"$66,000",no,diabetes,N/A
0932,413-03-2714,42.0,"$102,000",yes,none,2 weeks
